user_name,movie_id,rating
nrshimota,6,6
murray-allison94,6,6
aceshop3,6,10
jeremy-clay59,6,9
Warin_West-El,6,6
camwang-43373,6,8
CinemaSerf,6,6
CinemaSerf,75,7
CinemaSerf,151,7
CinemaSerf,152,7
CinemaSerf,159,7
CinemaSerf,235,6
CinemaSerf,476,7
CinemaSerf,574,7
CinemaSerf,580,7
CinemaSerf,623,7
CinemaSerf,633,6
CinemaSerf,731,7
CinemaSerf,732,6
CinemaSerf,789,6
CinemaSerf,879,6
CinemaSerf,1014,7
Beyondtherain,6,6
johno1992,6,8
Dvir971,7,10
Ellimof,7,10
HalBanksy,7,10
awessel-58117,7,10
hopkinsamye,7,6
christianreedbrown-65145,7,10
impactful,7,10
nickventura-98896,7,9
ghent1,7,6
TiredOldMan13,7,6
Reticent_Reviewer,7,5
elijahbutler-40119,7,10
ankurtripathy,8,9
skmenon1993,8,8
skmenon1993,210,7
MuviFan73,8,8
MuviFan73,210,7
Movie_lover-1986,8,10
anshulktyagi,8,10
kykatwe,8,10
smartapoorv-98542,8,10
pashwin-43419,8,10
earnmoneyinstantemi,8,10
arpanpix,8,7
shreyashreedash-32987,8,10
lounisphography,8,6
varundua-63977,8,9
hindash-11421,8,10
patilrn2,8,10
dreamingduosonthego,8,10
anurodh04,8,9
qccjknsk,8,10
SAMTHEBESTEST,8,6
SAMTHEBESTEST,42,3
SAMTHEBESTEST,45,6
SAMTHEBESTEST,401,6
SAMTHEBESTEST,579,6
SAMTHEBESTEST,818,4
prachinew-67234,8,10
janasorl,8,1
murleenair2,8,9
shraddharaheja,8,10
dnathamit,8,9
aryanprashar-72306,8,10
druss44121-1,9,6
druss44121-1,11,9
bsabillon,9,6
ZOMB3N,9,8
brianmcd1-355-272263,9,6
deason,9,8
moviemik-3,9,6
Isak777,9,8
AfricanBro,9,7
AfricanBro,15,9
AfricanBro,31,7
AfricanBro,81,7
AfricanBro,95,9
AfricanBro,106,8
AfricanBro,124,7
AfricanBro,139,7
AfricanBro,188,5
AfricanBro,190,7
AfricanBro,193,6
AfricanBro,220,6
AfricanBro,224,6
AfricanBro,335,7
AfricanBro,340,8
AfricanBro,455,6
AfricanBro,570,7
AfricanBro,600,7
AfricanBro,673,3
AfricanBro,771,7
AfricanBro,793,7
AfricanBro,827,2
AfricanBro,872,7
bankofmarquis,9,8
bankofmarquis,204,7
bankofmarquis,783,7
bankofmarquis,861,7
bankofmarquis,974,7
bankofmarquis,1022,8
acpwebreg,9,6
jeremieroberrini,9,6
dinomadaan,9,8
carltonjb,9,6
Nathandima,9,10
HabibieHakim123,9,6
HabibieHakim123,41,9
HabibieHakim123,94,7
HabibieHakim123,103,7
HabibieHakim123,124,5
HabibieHakim123,154,6
HabibieHakim123,164,10
HabibieHakim123,209,7
HabibieHakim123,234,5
HabibieHakim123,534,8
waltermwilliams,9,8
waltermwilliams,893,7
ridleyrules,9,9
jonbakerscripts,9,2
mettejoervad,9,6
sheridan-turner,11,9
dormantgene,11,10
dprinzing,11,10
george.schmidt,11,10
george.schmidt,41,8
george.schmidt,139,8
george.schmidt,640,6
Squirrel_the_Grip_1,11,9
ArgonReviews,11,7
ArgonReviews,691,10
AreSee5454,11,8
SpaaceMonkee,11,7
rhmacl,11,10
JohnSnow95,11,4
bunderwood7878,11,8
tyzilla-02450,11,9
zachlopez-86014,11,10
anshumankrsingh,11,7
diversitytetsu,11,9
martinrobertson300482,11,7
martinrobertson300482,124,4
martinrobertson300482,130,5
martinrobertson300482,244,7
martinrobertson300482,732,6
martinrobertson300482,847,7
c0ntra,11,4
koltonbrett,12,8
koltonbrett,385,7
ghettoplex,12,6
ghettoplex,32,7
jblippman-150-589854,12,6
mark-67214-52993,12,7
Ryan331,12,6
SnoopyStyle,12,7
SnoopyStyle,20,6
SnoopyStyle,32,7
SnoopyStyle,54,6
SnoopyStyle,57,8
SnoopyStyle,63,8
SnoopyStyle,66,9
SnoopyStyle,69,6
SnoopyStyle,73,8
SnoopyStyle,86,7
SnoopyStyle,93,7
SnoopyStyle,100,9
SnoopyStyle,113,10
SnoopyStyle,119,8
SnoopyStyle,134,6
SnoopyStyle,138,6
SnoopyStyle,149,6
SnoopyStyle,183,8
SnoopyStyle,187,8
SnoopyStyle,211,10
SnoopyStyle,213,8
SnoopyStyle,215,7
SnoopyStyle,217,8
SnoopyStyle,221,6
SnoopyStyle,225,6
SnoopyStyle,227,7
SnoopyStyle,231,4
SnoopyStyle,232,7
SnoopyStyle,239,8
SnoopyStyle,240,9
SnoopyStyle,246,7
SnoopyStyle,253,8
SnoopyStyle,262,7
SnoopyStyle,271,7
SnoopyStyle,272,6
SnoopyStyle,277,8
SnoopyStyle,289,6
SnoopyStyle,293,6
SnoopyStyle,295,7
SnoopyStyle,306,5
SnoopyStyle,314,6
SnoopyStyle,319,8
SnoopyStyle,329,7
SnoopyStyle,336,6
SnoopyStyle,342,7
SnoopyStyle,343,8
SnoopyStyle,353,6
SnoopyStyle,356,7
SnoopyStyle,357,8
SnoopyStyle,364,7
SnoopyStyle,365,5
SnoopyStyle,385,6
SnoopyStyle,386,7
SnoopyStyle,395,6
SnoopyStyle,402,8
SnoopyStyle,404,7
SnoopyStyle,416,6
SnoopyStyle,418,8
SnoopyStyle,433,6
SnoopyStyle,434,7
SnoopyStyle,439,6
SnoopyStyle,440,7
SnoopyStyle,442,8
SnoopyStyle,443,7
SnoopyStyle,454,5
SnoopyStyle,472,7
SnoopyStyle,479,7
SnoopyStyle,480,6
SnoopyStyle,483,7
SnoopyStyle,484,7
SnoopyStyle,492,6
SnoopyStyle,496,6
SnoopyStyle,501,8
SnoopyStyle,502,9
SnoopyStyle,522,7
SnoopyStyle,524,5
SnoopyStyle,526,7
SnoopyStyle,529,7
SnoopyStyle,531,7
SnoopyStyle,532,6
SnoopyStyle,540,5
SnoopyStyle,568,8
SnoopyStyle,570,8
SnoopyStyle,577,5
SnoopyStyle,581,7
SnoopyStyle,596,8
SnoopyStyle,598,7
SnoopyStyle,599,6
SnoopyStyle,601,6
SnoopyStyle,602,6
SnoopyStyle,617,7
SnoopyStyle,638,7
SnoopyStyle,639,6
SnoopyStyle,648,5
SnoopyStyle,653,7
SnoopyStyle,654,6
SnoopyStyle,658,5
SnoopyStyle,661,6
SnoopyStyle,672,4
SnoopyStyle,677,6
SnoopyStyle,679,4
SnoopyStyle,690,7
SnoopyStyle,693,7
SnoopyStyle,695,5
SnoopyStyle,696,6
SnoopyStyle,710,6
SnoopyStyle,712,5
SnoopyStyle,714,6
SnoopyStyle,729,7
SnoopyStyle,730,6
SnoopyStyle,738,8
SnoopyStyle,740,7
SnoopyStyle,746,7
SnoopyStyle,758,7
SnoopyStyle,761,7
SnoopyStyle,762,8
SnoopyStyle,766,7
SnoopyStyle,774,6
SnoopyStyle,776,8
SnoopyStyle,791,4
SnoopyStyle,795,5
SnoopyStyle,801,7
SnoopyStyle,830,5
SnoopyStyle,836,6
SnoopyStyle,837,8
SnoopyStyle,839,6
SnoopyStyle,841,7
SnoopyStyle,844,7
SnoopyStyle,845,6
SnoopyStyle,848,6
SnoopyStyle,849,6
SnoopyStyle,851,7
SnoopyStyle,855,7
SnoopyStyle,856,6
SnoopyStyle,862,6
SnoopyStyle,866,7
SnoopyStyle,870,7
SnoopyStyle,887,6
SnoopyStyle,890,7
SnoopyStyle,892,7
SnoopyStyle,893,6
SnoopyStyle,904,6
SnoopyStyle,905,6
SnoopyStyle,909,7
SnoopyStyle,911,6
SnoopyStyle,912,7
SnoopyStyle,913,6
SnoopyStyle,915,7
SnoopyStyle,916,6
SnoopyStyle,917,7
SnoopyStyle,921,7
SnoopyStyle,932,7
SnoopyStyle,951,5
SnoopyStyle,960,5
SnoopyStyle,961,6
SnoopyStyle,963,7
SnoopyStyle,966,6
SnoopyStyle,967,8
SnoopyStyle,969,6
SnoopyStyle,983,6
SnoopyStyle,986,6
SnoopyStyle,992,7
SnoopyStyle,999,7
SnoopyStyle,1003,8
SnoopyStyle,1008,4
SnoopyStyle,1011,7
SnoopyStyle,1022,7
SnoopyStyle,1025,6
SnoopyStyle,1040,5
rwhnd,12,9
markdv-19,12,7
darkreignn,12,7
darkreignn,188,7
darkreignn,287,2
darkreignn,426,7
darkreignn,610,6
darkreignn,793,5
darkreignn,848,5
darkreignn,981,5
clayhanika,12,9
artistwriter-54705,12,6
puzgolac,12,5
drael64,12,6
drael64,301,6
drael64,315,7
drael64,552,3
IMDbKeepsDeletingMyReviews,12,6
IMDbKeepsDeletingMyReviews,96,9
IMDbKeepsDeletingMyReviews,159,8
IMDbKeepsDeletingMyReviews,171,5
IMDbKeepsDeletingMyReviews,906,2
bobbyabbott,12,6
blackhawk5150,12,6
dlmiley,12,6
Carissamgrafton,12,9
piskunov-34182,12,5
paulclaassen,12,7
paulclaassen,43,7
paulclaassen,44,6
paulclaassen,57,7
paulclaassen,144,5
paulclaassen,324,7
paulclaassen,367,6
paulclaassen,420,7
paulclaassen,429,8
paulclaassen,432,7
paulclaassen,446,6
paulclaassen,518,8
paulclaassen,561,7
paulclaassen,662,7
paulclaassen,696,2
paulclaassen,704,7
paulclaassen,746,7
paulclaassen,784,6
paulclaassen,811,5
paulclaassen,908,6
paulclaassen,914,6
paulclaassen,980,6
paulclaassen,994,7
paulclaassen,1017,7
paulclaassen,1033,6
donmurray29,13,8
donmurray29,14,7
donmurray29,691,8
loganren,13,8
Grimm147,13,8
siderite,13,7
siderite,49,8
siderite,172,6
siderite,191,10
siderite,223,6
siderite,241,5
siderite,310,7
siderite,330,8
siderite,334,9
siderite,337,2
siderite,388,8
siderite,485,7
siderite,545,5
siderite,590,7
siderite,605,8
siderite,664,5
siderite,676,7
siderite,749,7
siderite,779,5
siderite,791,6
siderite,797,7
siderite,839,4
siderite,941,6
siderite,968,6
siderite,986,6
siderite,1012,6
siderite,1019,7
willkthewpboy,13,7
The_Bigstinker,13,6
The_Bigstinker,34,7
isabellemontville,13,9
travelingspice,13,6
javisevensalinas,13,9
jcloudsuicidal,13,10
mwhemus,13,1
jared-25331,13,10
jared-25331,21,1
victor57695,13,10
matt-20600,13,2
ingyhamza,13,10
kinqisreal,13,9
minhhan-84349,13,8
bhagyaheenatigala,13,10
burntoutboy,14,8
burntoutboy,265,8
burntoutboy,919,2
Orlando_Gardner,14,8
ocnkyle,14,6
BA_Harrison,14,7
BA_Harrison,16,3
BA_Harrison,32,4
BA_Harrison,79,6
BA_Harrison,160,3
BA_Harrison,166,6
BA_Harrison,169,8
BA_Harrison,178,7
BA_Harrison,180,8
BA_Harrison,244,7
BA_Harrison,254,4
BA_Harrison,260,6
BA_Harrison,269,6
BA_Harrison,273,4
BA_Harrison,308,4
BA_Harrison,310,6
BA_Harrison,313,6
BA_Harrison,322,6
BA_Harrison,333,5
BA_Harrison,339,6
BA_Harrison,341,2
BA_Harrison,376,5
BA_Harrison,377,8
BA_Harrison,402,8
BA_Harrison,436,5
BA_Harrison,440,8
BA_Harrison,458,5
BA_Harrison,466,5
BA_Harrison,524,7
BA_Harrison,566,7
BA_Harrison,570,7
BA_Harrison,585,2
BA_Harrison,615,8
BA_Harrison,672,3
BA_Harrison,674,6
BA_Harrison,713,6
BA_Harrison,717,6
BA_Harrison,743,7
BA_Harrison,766,2
BA_Harrison,798,6
BA_Harrison,841,8
BA_Harrison,855,6
BA_Harrison,860,5
BA_Harrison,866,7
BA_Harrison,882,6
BA_Harrison,914,7
BA_Harrison,925,7
BA_Harrison,945,5
BA_Harrison,956,7
BA_Harrison,982,7
usierpinska,14,6
LeAvantGuardian,14,7
aurumthewise,14,9
ethanbresnett,14,6
ethanbresnett,17,3
ethanbresnett,32,7
ethanbresnett,103,6
ethanbresnett,124,6
ethanbresnett,154,4
ethanbresnett,190,7
ethanbresnett,214,7
ethanbresnett,265,7
ethanbresnett,330,7
ethanbresnett,366,7
ethanbresnett,474,3
ethanbresnett,566,7
ethanbresnett,626,7
ethanbresnett,781,7
ethanbresnett,803,6
ethanbresnett,832,7
ethanbresnett,993,7
DoNotComeToTheCinemaDepressed,14,8
DoNotComeToTheCinemaDepressed,152,9
DoNotComeToTheCinemaDepressed,567,10
infosubro,14,6
denswan,14,10
Xstal,14,6
Xstal,31,7
Xstal,33,7
Xstal,40,6
Xstal,50,9
Xstal,73,7
Xstal,75,8
Xstal,81,7
Xstal,83,9
Xstal,89,9
Xstal,98,10
Xstal,99,8
Xstal,103,1
Xstal,113,8
Xstal,117,6
Xstal,118,10
Xstal,119,7
Xstal,125,6
Xstal,127,9
Xstal,130,7
Xstal,131,7
Xstal,157,8
Xstal,168,8
Xstal,174,7
Xstal,192,8
Xstal,211,8
Xstal,216,7
Xstal,244,7
Xstal,248,9
Xstal,276,9
Xstal,331,9
Xstal,336,6
Xstal,347,9
Xstal,349,9
Xstal,350,7
Xstal,358,1
Xstal,362,7
Xstal,363,7
Xstal,373,5
Xstal,379,9
Xstal,401,8
Xstal,447,7
Xstal,463,7
Xstal,490,8
Xstal,528,7
Xstal,549,7
Xstal,561,8
Xstal,586,7
Xstal,595,7
Xstal,611,6
Xstal,626,6
Xstal,636,7
Xstal,654,7
Xstal,660,3
Xstal,703,6
Xstal,744,6
Xstal,788,7
Xstal,805,6
Xstal,811,5
Xstal,816,7
Xstal,825,7
Xstal,829,8
Xstal,832,8
Xstal,845,7
Xstal,850,9
Xstal,878,4
Xstal,899,7
Xstal,901,9
Xstal,929,6
Xstal,935,6
Xstal,943,8
Xstal,1021,9
Xstal,1024,4
Xstal,1026,8
Xstal,1039,5
thaddeuscharles,14,2
bapodradhairya,14,6
iltbn,14,6
soju1664,14,6
JK-WhatsUpWeirdoPodcast,14,10
JK-WhatsUpWeirdoPodcast,137,8
bakermichael-93734,14,9
raul1794,14,6
kasper_2020,14,10
leestoych,14,7
RealCJHopkins,15,9
planktonrules,15,8
planktonrules,38,9
planktonrules,51,7
planktonrules,57,7
planktonrules,72,9
planktonrules,78,9
planktonrules,85,7
planktonrules,98,9
planktonrules,109,7
planktonrules,127,10
planktonrules,183,8
planktonrules,187,9
planktonrules,200,9
planktonrules,212,7
planktonrules,215,9
planktonrules,222,7
planktonrules,233,8
planktonrules,237,8
planktonrules,276,9
planktonrules,279,7
planktonrules,317,6
planktonrules,328,8
planktonrules,330,7
planktonrules,349,9
planktonrules,361,7
planktonrules,415,9
planktonrules,418,8
planktonrules,430,8
planktonrules,495,9
planktonrules,502,9
planktonrules,544,8
planktonrules,550,7
planktonrules,560,7
planktonrules,568,9
planktonrules,569,7
planktonrules,591,5
planktonrules,599,7
planktonrules,618,8
planktonrules,623,8
planktonrules,643,6
planktonrules,663,8
planktonrules,690,9
planktonrules,692,7
planktonrules,713,7
planktonrules,721,6
planktonrules,744,6
planktonrules,766,4
planktonrules,776,7
planktonrules,788,8
planktonrules,809,8
planktonrules,855,7
planktonrules,862,7
planktonrules,888,5
planktonrules,899,7
planktonrules,904,9
planktonrules,915,7
planktonrules,917,8
planktonrules,921,9
planktonrules,953,7
planktonrules,985,6
planktonrules,989,6
planktonrules,999,7
planktonrules,1029,3
Leofwine_draca,15,10
Leofwine_draca,57,6
Leofwine_draca,73,6
Leofwine_draca,85,8
Leofwine_draca,96,10
Leofwine_draca,149,8
Leofwine_draca,156,8
Leofwine_draca,157,9
Leofwine_draca,159,6
Leofwine_draca,176,10
Leofwine_draca,180,6
Leofwine_draca,236,7
Leofwine_draca,239,9
Leofwine_draca,261,10
Leofwine_draca,266,5
Leofwine_draca,273,4
Leofwine_draca,294,2
Leofwine_draca,328,8
Leofwine_draca,365,6
Leofwine_draca,367,7
Leofwine_draca,379,4
Leofwine_draca,446,7
Leofwine_draca,492,6
Leofwine_draca,510,6
Leofwine_draca,533,6
Leofwine_draca,537,6
Leofwine_draca,544,7
Leofwine_draca,547,6
Leofwine_draca,553,10
Leofwine_draca,570,7
Leofwine_draca,590,6
Leofwine_draca,641,6
Leofwine_draca,644,6
Leofwine_draca,654,5
Leofwine_draca,683,7
Leofwine_draca,743,7
Leofwine_draca,748,6
Leofwine_draca,774,10
Leofwine_draca,784,6
Leofwine_draca,820,7
Leofwine_draca,833,9
Leofwine_draca,837,8
Leofwine_draca,870,6
Leofwine_draca,894,5
Leofwine_draca,916,9
Leofwine_draca,928,3
Leofwine_draca,942,6
Leofwine_draca,956,4
Leofwine_draca,983,6
Leofwine_draca,1010,6
Leofwine_draca,1017,6
Leofwine_draca,1041,8
isaacsuttle,15,10
confrank,15,10
caryleavy,15,10
ivo-cobra8,15,10
ivo-cobra8,20,10
ivo-cobra8,57,10
ivo-cobra8,64,7
ivo-cobra8,75,10
ivo-cobra8,79,10
ivo-cobra8,85,10
ivo-cobra8,88,10
ivo-cobra8,107,10
ivo-cobra8,113,10
ivo-cobra8,122,10
ivo-cobra8,211,10
ivo-cobra8,222,10
ivo-cobra8,246,10
ivo-cobra8,262,10
ivo-cobra8,270,10
ivo-cobra8,291,10
ivo-cobra8,295,10
ivo-cobra8,316,10
ivo-cobra8,319,10
ivo-cobra8,347,9
ivo-cobra8,362,10
ivo-cobra8,366,10
ivo-cobra8,375,10
ivo-cobra8,440,10
ivo-cobra8,443,9
ivo-cobra8,449,10
ivo-cobra8,458,9
ivo-cobra8,462,10
ivo-cobra8,465,10
ivo-cobra8,484,10
ivo-cobra8,520,10
ivo-cobra8,549,10
ivo-cobra8,566,10
ivo-cobra8,569,10
ivo-cobra8,570,10
ivo-cobra8,615,10
ivo-cobra8,616,10
ivo-cobra8,663,10
ivo-cobra8,667,10
ivo-cobra8,674,8
ivo-cobra8,688,10
ivo-cobra8,769,10
ivo-cobra8,774,10
ivo-cobra8,780,10
ivo-cobra8,781,7
ivo-cobra8,805,8
ivo-cobra8,808,9
ivo-cobra8,816,10
ivo-cobra8,829,10
ivo-cobra8,845,9
ivo-cobra8,846,10
ivo-cobra8,855,5
ivo-cobra8,938,9
ivo-cobra8,951,10
ivo-cobra8,955,10
ivo-cobra8,980,8
ivo-cobra8,1003,10
ivo-cobra8,1014,10
ivo-cobra8,1016,10
ivo-cobra8,1036,10
Imaculata,15,9
akdjreview,15,6
akdjreview,50,9
akdjreview,181,7
akdjreview,447,6
stephendaxter,15,10
stephendaxter,490,7
stephendaxter,532,7
stephendaxter,904,6
kademan-40962,15,10
matepolcz,15,10
waynemcauliffe-74605,15,10
waynemcauliffe-74605,412,8
pedroquintaoo,15,10
pedroquintaoo,926,4
niranjan-32978,15,10
punishable-by-death,15,9
motrous,15,6
sukhmanjitcheema,15,10
ctetrick-04340,15,7
Hitchcoc,15,5
Hitchcoc,58,10
Hitchcoc,75,9
Hitchcoc,95,6
Hitchcoc,156,6
Hitchcoc,164,7
Hitchcoc,167,8
Hitchcoc,173,5
Hitchcoc,174,9
Hitchcoc,192,9
Hitchcoc,200,6
Hitchcoc,209,2
Hitchcoc,237,8
Hitchcoc,251,10
Hitchcoc,273,6
Hitchcoc,335,7
Hitchcoc,357,10
Hitchcoc,399,9
Hitchcoc,475,6
Hitchcoc,480,6
Hitchcoc,529,8
Hitchcoc,568,9
Hitchcoc,608,6
Hitchcoc,697,8
Hitchcoc,720,8
Hitchcoc,744,6
Hitchcoc,904,7
Hitchcoc,926,6
Hitchcoc,948,5
Hitchcoc,960,8
jefzilla-28534,16,6
FireJach,16,6
Slarkshark,16,7
Slarkshark,33,10
Slarkshark,264,7
Slarkshark,339,7
Slarkshark,390,7
Slarkshark,882,7
